state.fips,state,state.abbr,report.month,unemployment.rate,unemployment,employment,labor.force,employment.population.ratio,labor.force.participation.rate
37,North Carolina,NC,1996-01-01,4.6,174307,3651343,3825650,64.4,67.5
37,North Carolina,NC,1996-02-01,4.6,175459,3665637,3841096,64.6,67.7
37,North Carolina,NC,1996-03-01,4.5,175473,3682202,3857675,64.8,67.9
37,North Carolina,NC,1996-04-01,4.5,174127,3699980,3874107,65,68
37,North Carolina,NC,1996-05-01,4.4,171686,3717541,3889227,65.2,68.2
37,North Carolina,NC,1996-06-01,4.3,168805,3733876,3902681,65.3,68.3
37,North Carolina,NC,1996-07-01,4.2,165969,3748675,3914644,65.5,68.4
37,North Carolina,NC,1996-08-01,4.2,163355,3762175,3925530,65.6,68.4
37,North Carolina,NC,1996-09-01,4.1,161239,3773929,3935168,65.7,68.5
37,North Carolina,NC,1996-10-01,4.1,160079,3783649,3943728,65.7,68.5
37,North Carolina,NC,1996-11-01,4,159362,3792260,3951622,65.8,68.5
37,North Carolina,NC,1996-12-01,4,158116,3800912,3959028,65.8,68.6
37,North Carolina,NC,1997-01-01,3.9,156267,3809831,3966098,65.9,68.6
37,North Carolina,NC,1997-02-01,3.9,154191,3818857,3973048,65.9,68.6
37,North Carolina,NC,1997-03-01,3.8,152152,3827785,3979937,66,68.6
37,North Carolina,NC,1997-04-01,3.8,150885,3835700,3986585,66.1,68.7
37,North Carolina,NC,1997-05-01,3.8,150248,3840948,3991196,66,68.6
37,North Carolina,NC,1997-06-01,3.7,149531,3843024,3992555,66,68.5
37,North Carolina,NC,1997-07-01,3.7,148425,3843069,3991494,65.9,68.4
37,North Carolina,NC,1997-08-01,3.7,147237,3842101,3989338,65.7,68.3
37,North Carolina,NC,1997-09-01,3.7,146127,3841023,3987150,65.6,68.1
37,North Carolina,NC,1997-10-01,3.7,145608,3839836,3985444,65.5,68
37,North Carolina,NC,1997-11-01,3.7,146033,3838038,3984071,65.3,67.8
37,North Carolina,NC,1997-12-01,3.7,146849,3836199,3983048,65.2,67.7
37,North Carolina,NC,1998-01-01,3.7,147151,3834866,3982017,65.1,67.6
37,North Carolina,NC,1998-02-01,3.7,146266,3834457,3980723,65,67.5
37,North Carolina,NC,1998-03-01,3.6,144245,3834910,3979155,64.9,67.3
37,North Carolina,NC,1998-04-01,3.6,141360,3836778,3978138,64.8,67.2
37,North Carolina,NC,1998-05-01,3.5,138622,3840430,3979052,64.8,67.1
37,North Carolina,NC,1998-06-01,3.4,137101,3845213,3982314,64.8,67.1
37,North Carolina,NC,1998-07-01,3.4,136706,3850293,3986999,64.8,67.1
37,North Carolina,NC,1998-08-01,3.4,136389,3856300,3992689,64.8,67.1
37,North Carolina,NC,1998-09-01,3.4,135570,3863956,3999526,64.8,67.1
37,North Carolina,NC,1998-10-01,3.3,133468,3873336,4006804,64.9,67.1
37,North Carolina,NC,1998-11-01,3.2,130119,3883204,4013323,64.9,67.1
37,North Carolina,NC,1998-12-01,3.2,126639,3891686,4018325,65,67.1
37,North Carolina,NC,1999-01-01,3.1,123660,3897888,4021548,65,67
37,North Carolina,NC,1999-02-01,3,121877,3902056,4023933,65,67
37,North Carolina,NC,1999-03-01,3,121655,3905549,4027204,65,67
37,North Carolina,NC,1999-04-01,3,122869,3909420,4032289,64.9,67
37,North Carolina,NC,1999-05-01,3.1,125176,3914186,4039362,64.9,67
37,North Carolina,NC,1999-06-01,3.2,128109,3920378,4048487,64.9,67.1
37,North Carolina,NC,1999-07-01,3.2,131360,3927887,4059247,65,67.2
37,North Carolina,NC,1999-08-01,3.3,134288,3935949,4070237,65,67.2
37,North Carolina,NC,1999-09-01,3.3,136270,3943584,4079854,65.1,67.3
37,North Carolina,NC,1999-10-01,3.4,137295,3950254,4087549,65.1,67.4
37,North Carolina,NC,1999-11-01,3.4,137371,3956804,4094175,65.1,67.4
37,North Carolina,NC,1999-12-01,3.3,136770,3963570,4100340,65.2,67.4
37,North Carolina,NC,2000-01-01,3.3,136443,3970504,4106947,65.2,67.5
37,North Carolina,NC,2000-02-01,3.3,136717,3977161,4113878,65.3,67.5
37,North Carolina,NC,2000-03-01,3.4,138122,3982596,4120718,65.3,67.6
37,North Carolina,NC,2000-04-01,3.4,140978,3986425,4127403,65.5,67.8
37,North Carolina,NC,2000-05-01,3.5,144853,3988637,4133490,65.4,67.8
37,North Carolina,NC,2000-06-01,3.6,149192,3988898,4138090,65.3,67.8
37,North Carolina,NC,2000-07-01,3.7,153350,3987401,4140751,65.2,67.7
37,North Carolina,NC,2000-08-01,3.8,157189,3986099,4143288,65.1,67.7
37,North Carolina,NC,2000-09-01,3.9,160776,3987286,4148062,65,67.7
37,North Carolina,NC,2000-10-01,4,164748,3992069,4156817,65,67.7
37,North Carolina,NC,2000-11-01,4.1,170123,3999274,4169397,65.1,67.8
37,North Carolina,NC,2000-12-01,4.2,177310,4006512,4183822,65.1,68
37,North Carolina,NC,2001-01-01,4.4,185748,4011080,4196828,65.1,68.1
37,North Carolina,NC,2001-02-01,4.6,194593,4011116,4205709,65,68.2
37,North Carolina,NC,2001-03-01,4.8,202706,4005944,4208650,64.9,68.1
37,North Carolina,NC,2001-04-01,5,209558,3995949,4205507,64.6,68
37,North Carolina,NC,2001-05-01,5.1,215756,3983496,4199252,64.3,67.8
37,North Carolina,NC,2001-06-01,5.3,222313,3970940,4193253,64.1,67.6
37,North Carolina,NC,2001-07-01,5.5,230384,3959892,4190276,63.8,67.5
37,North Carolina,NC,2001-08-01,5.7,240571,3949320,4189891,63.6,67.4
37,North Carolina,NC,2001-09-01,6,252221,3938423,4190644,63.3,67.3
37,North Carolina,NC,2001-10-01,6.3,263691,3927940,4191631,63.1,67.3
37,North Carolina,NC,2001-11-01,6.5,273611,3918440,4192051,62.8,67.2
37,North Carolina,NC,2001-12-01,6.7,281205,3911234,4192439,62.7,67.2
37,North Carolina,NC,2002-01-01,6.8,286014,3906847,4192861,62.5,67.1
37,North Carolina,NC,2002-02-01,6.9,288258,3904655,4192913,62.4,67
37,North Carolina,NC,2002-03-01,6.9,288263,3904037,4192300,62.3,67
37,North Carolina,NC,2002-04-01,6.8,286362,3905396,4191758,62.3,66.9
37,North Carolina,NC,2002-05-01,6.7,282902,3908483,4191385,62.3,66.8
37,North Carolina,NC,2002-06-01,6.6,278325,3912400,4190725,62.3,66.7
37,North Carolina,NC,2002-07-01,6.5,273736,3915272,4189008,62.3,66.6
37,North Carolina,NC,2002-08-01,6.5,270318,3915967,4186285,62.2,66.5
37,North Carolina,NC,2002-09-01,6.4,268886,3913712,4182598,62.1,66.4
37,North Carolina,NC,2002-10-01,6.4,269158,3907732,4176890,61.9,66.2
37,North Carolina,NC,2002-11-01,6.5,270097,3899422,4169519,61.7,66
37,North Carolina,NC,2002-12-01,6.5,270817,3890397,4161214,61.5,65.8
37,North Carolina,NC,2003-01-01,6.4,271467,3947851,4219318,62.4,66.7
37,North Carolina,NC,2003-02-01,6.4,272359,3975441,4247800,62.8,67.1
37,North Carolina,NC,2003-03-01,6.4,273724,3988250,4261974,62.9,67.2
37,North Carolina,NC,2003-04-01,6.5,275739,3991752,4267491,62.9,67.3
37,North Carolina,NC,2003-05-01,6.5,278165,3988632,4266797,62.8,67.2
37,North Carolina,NC,2003-06-01,6.6,280227,3982850,4263077,62.7,67.1
37,North Carolina,NC,2003-07-01,6.6,280207,3978332,4258539,62.5,66.9
37,North Carolina,NC,2003-08-01,6.5,277271,3977455,4254726,62.4,66.8
37,North Carolina,NC,2003-09-01,6.4,271776,3981122,4252898,62.4,66.7
37,North Carolina,NC,2003-10-01,6.2,265171,3988507,4253678,62.4,66.6
37,North Carolina,NC,2003-11-01,6.1,258931,3997214,4256145,62.5,66.5
37,North Carolina,NC,2003-12-01,6,253621,4004406,4258027,62.5,66.5
37,North Carolina,NC,2004-01-01,5.9,249499,4007892,4257391,62.5,66.4
37,North Carolina,NC,2004-02-01,5.8,246216,4008079,4254295,62.5,66.3
37,North Carolina,NC,2004-03-01,5.7,243440,4007676,4251116,62.4,66.2
37,North Carolina,NC,2004-04-01,5.7,240214,4008767,4248981,62.3,66.1
37,North Carolina,NC,2004-05-01,5.6,235941,4011835,4247776,62.3,66
37,North Carolina,NC,2004-06-01,5.4,230803,4016012,4246815,62.3,65.9
37,North Carolina,NC,2004-07-01,5.3,226023,4020464,4246487,62.3,65.8
37,North Carolina,NC,2004-08-01,5.2,222675,4024493,4247168,62.3,65.7
37,North Carolina,NC,2004-09-01,5.2,221533,4027456,4248989,62.2,65.6
37,North Carolina,NC,2004-10-01,5.2,222899,4029397,4252296,62.1,65.6
37,North Carolina,NC,2004-11-01,5.3,225995,4031375,4257370,62.1,65.6
37,North Carolina,NC,2004-12-01,5.4,229834,4035066,4264900,62.1,65.6
37,North Carolina,NC,2005-01-01,5.4,232830,4041279,4274109,62.1,65.6
37,North Carolina,NC,2005-02-01,5.5,234017,4049317,4283334,62.1,65.7
37,North Carolina,NC,2005-03-01,5.4,233241,4058491,4291732,62.1,65.7
37,North Carolina,NC,2005-04-01,5.4,231221,4068638,4299859,62.2,65.7
37,North Carolina,NC,2005-05-01,5.3,229098,4079626,4308724,62.3,65.8
37,North Carolina,NC,2005-06-01,5.3,227721,4090345,4318066,62.3,65.8
37,North Carolina,NC,2005-07-01,5.3,227322,4099272,4326594,62.4,65.8
37,North Carolina,NC,2005-08-01,5.2,226744,4106415,4333159,62.4,65.8
37,North Carolina,NC,2005-09-01,5.2,224751,4112969,4337720,62.4,65.8
37,North Carolina,NC,2005-10-01,5.1,220685,4120325,4341010,62.3,65.6
37,North Carolina,NC,2005-11-01,5,215141,4129258,4344399,62.3,65.5
37,North Carolina,NC,2005-12-01,4.8,209344,4140105,4349449,62.3,65.5
37,North Carolina,NC,2006-01-01,4.7,204587,4153422,4358009,62.4,65.5
37,North Carolina,NC,2006-02-01,4.6,201950,4168895,4370845,62.5,65.6
37,North Carolina,NC,2006-03-01,4.6,202127,4185233,4387360,62.7,65.7
37,North Carolina,NC,2006-04-01,4.7,204989,4200959,4405948,62.8,65.9
37,North Carolina,NC,2006-05-01,4.7,209004,4215455,4424459,62.9,66
37,North Carolina,NC,2006-06-01,4.8,212869,4228758,4441627,63,66.2
37,North Carolina,NC,2006-07-01,4.8,215850,4242141,4457991,63.1,66.3
37,North Carolina,NC,2006-08-01,4.9,218047,4255852,4473899,63.2,66.4
37,North Carolina,NC,2006-09-01,4.9,219343,4268925,4488268,63.2,66.5
37,North Carolina,NC,2006-10-01,4.9,218851,4281242,4500093,63.3,66.5
37,North Carolina,NC,2006-11-01,4.8,216694,4291807,4508501,63.3,66.5
37,North Carolina,NC,2006-12-01,4.7,213548,4298865,4512413,63.3,66.4
37,North Carolina,NC,2007-01-01,4.7,210280,4301936,4512216,63.2,66.3
37,North Carolina,NC,2007-02-01,4.6,207765,4302030,4509795,63.1,66.1
37,North Carolina,NC,2007-03-01,4.6,206189,4300233,4506422,62.9,65.9
37,North Carolina,NC,2007-04-01,4.6,205712,4298130,4503842,62.8,65.8
37,North Carolina,NC,2007-05-01,4.6,206601,4296692,4503293,62.6,65.6
37,North Carolina,NC,2007-06-01,4.6,208425,4296311,4504736,62.5,65.5
37,North Carolina,NC,2007-07-01,4.7,210807,4296898,4507705,62.4,65.4
37,North Carolina,NC,2007-08-01,4.7,213786,4298531,4512317,62.3,65.4
37,North Carolina,NC,2007-09-01,4.8,216753,4301508,4518261,62.2,65.4
37,North Carolina,NC,2007-10-01,4.9,219489,4304813,4524302,62.2,65.3
37,North Carolina,NC,2007-11-01,4.9,221411,4308030,4529441,62.1,65.3
37,North Carolina,NC,2007-12-01,4.9,222460,4311013,4533473,62.1,65.3
37,North Carolina,NC,2008-01-01,4.9,223677,4312336,4536013,62,65.2
37,North Carolina,NC,2008-02-01,5,226021,4311435,4537456,61.9,65.1
37,North Carolina,NC,2008-03-01,5.1,230732,4308624,4539356,61.8,65.1
37,North Carolina,NC,2008-04-01,5.2,238405,4304254,4542659,61.6,65
37,North Carolina,NC,2008-05-01,5.5,248563,4299294,4547857,61.4,65
37,North Carolina,NC,2008-06-01,5.7,259884,4294463,4554347,61.3,65
37,North Carolina,NC,2008-07-01,5.9,270246,4289392,4559638,61.1,65
37,North Carolina,NC,2008-08-01,6.1,278444,4282656,4561100,60.9,64.9
37,North Carolina,NC,2008-09-01,6.3,285794,4271997,4557791,60.7,64.8
37,North Carolina,NC,2008-10-01,6.5,294425,4255492,4549917,60.4,64.6
37,North Carolina,NC,2008-11-01,8.3,384679,4232297,4616976,60,65.4
37,North Carolina,NC,2008-12-01,9.1,422184,4203640,4625824,59.5,65.5
37,North Carolina,NC,2009-01-01,9.6,444526,4172359,4616885,59,65.3
37,North Carolina,NC,2009-02-01,10,461449,4142505,4603954,58.5,65
37,North Carolina,NC,2009-03-01,10.3,473840,4118553,4592393,58.1,64.8
37,North Carolina,NC,2009-04-01,10.5,481067,4102521,4583588,57.8,64.6
37,North Carolina,NC,2009-05-01,10.6,484049,4092376,4576425,57.6,64.4
37,North Carolina,NC,2009-06-01,10.6,484631,4085283,4569914,57.4,64.2
37,North Carolina,NC,2009-07-01,10.6,484822,4078206,4563028,57.2,64.1
37,North Carolina,NC,2009-08-01,10.7,486239,4069639,4555878,57.1,63.9
37,North Carolina,NC,2009-09-01,10.8,489767,4060670,4550437,56.9,63.7
37,North Carolina,NC,2009-10-01,10.9,495625,4052924,4548549,56.7,63.7
37,North Carolina,NC,2009-11-01,11.1,503769,4049529,4553298,56.6,63.7
37,North Carolina,NC,2009-12-01,11.2,513154,4053239,4566393,56.6,63.8
37,North Carolina,NC,2010-01-01,11.4,521219,4064556,4585775,56.7,64
37,North Carolina,NC,2010-02-01,11.4,525559,4080476,4606035,56.9,64.2
37,North Carolina,NC,2010-03-01,11.4,524931,4097183,4622114,57.1,64.4
37,North Carolina,NC,2010-04-01,11.2,519282,4112003,4631285,56.3,63.5
37,North Carolina,NC,2010-05-01,11,509113,4123402,4632515,56.4,63.4
37,North Carolina,NC,2010-06-01,10.7,497321,4129971,4627292,56.4,63.2
37,North Carolina,NC,2010-07-01,10.6,487763,4131890,4619653,56.4,63
37,North Carolina,NC,2010-08-01,10.5,482376,4130990,4613366,56.3,62.9
37,North Carolina,NC,2010-09-01,10.4,480795,4128946,4609741,56.2,62.7
37,North Carolina,NC,2010-10-01,10.4,481152,4128264,4609416,56.1,62.7
37,North Carolina,NC,2010-11-01,10.4,481496,4129762,4611258,56.1,62.6
37,North Carolina,NC,2010-12-01,10.4,480416,4132989,4613405,56.1,62.6
37,North Carolina,NC,2011-01-01,10.4,478221,4137620,4615841,56.1,62.6
37,North Carolina,NC,2011-02-01,10.3,475822,4142264,4618086,56.1,62.5
37,North Carolina,NC,2011-03-01,10.3,474048,4145282,4619330,56.1,62.5
37,North Carolina,NC,2011-04-01,10.3,474272,4145987,4620259,56.1,62.5
37,North Carolina,NC,2011-05-01,10.3,477289,4145350,4622639,56,62.4
37,North Carolina,NC,2011-06-01,10.4,481459,4145399,4626858,55.9,62.4
37,North Carolina,NC,2011-07-01,10.5,484215,4148330,4632545,55.9,62.4
37,North Carolina,NC,2011-08-01,10.4,484060,4154816,4638876,55.9,62.5
37,North Carolina,NC,2011-09-01,10.3,480393,4164506,4644899,56,62.5
37,North Carolina,NC,2011-10-01,10.2,473857,4176228,4650085,56.1,62.5
37,North Carolina,NC,2011-11-01,10,465172,4187931,4653103,56.2,62.5
37,North Carolina,NC,2011-12-01,9.8,455559,4198153,4653712,56.3,62.4
37,North Carolina,NC,2012-01-01,9.6,446649,4206727,4653376,56.4,62.3
37,North Carolina,NC,2012-02-01,9.5,439936,4214099,4654035,56.4,62.3
37,North Carolina,NC,2012-03-01,9.4,436684,4219648,4656332,56.4,62.3
37,North Carolina,NC,2012-04-01,9.4,435953,4223431,4659384,56.4,62.3
37,North Carolina,NC,2012-05-01,9.4,436260,4227719,4663979,56.4,62.3
37,North Carolina,NC,2012-06-01,9.3,436261,4234462,4670723,56.5,62.3
37,North Carolina,NC,2012-07-01,9.3,435102,4243930,4679032,56.5,62.3
37,North Carolina,NC,2012-08-01,9.2,433183,4255583,4688766,56.6,62.4
37,North Carolina,NC,2012-09-01,9.2,431392,4268377,4699769,56.8,62.5
37,North Carolina,NC,2012-10-01,9.1,429536,4280257,4709793,56.8,62.6
37,North Carolina,NC,2012-11-01,9.1,427304,4289646,4716950,56.9,62.6
37,North Carolina,NC,2012-12-01,9,423997,4295807,4719804,56.9,62.6
37,North Carolina,NC,2013-01-01,8.9,419924,4287015,4706939,56.8,62.3
37,North Carolina,NC,2013-02-01,8.8,413418,4288636,4702054,56.7,62.2
37,North Carolina,NC,2013-03-01,8.6,405185,4291728,4696913,56.7,62.1
37,North Carolina,NC,2013-04-01,8.4,395920,4298091,4694011,56.8,62
37,North Carolina,NC,2013-05-01,8.2,386869,4306304,4693173,56.8,61.9
37,North Carolina,NC,2013-06-01,8.1,378850,4314695,4693545,56.9,61.9
37,North Carolina,NC,2013-07-01,7.9,371604,4322873,4694477,56.9,61.8
37,North Carolina,NC,2013-08-01,7.7,363289,4330674,4693963,56.9,61.7
37,North Carolina,NC,2013-09-01,7.5,353125,4337411,4690536,57,61.6
37,North Carolina,NC,2013-10-01,7.3,342674,4343095,4685769,57,61.5
37,North Carolina,NC,2013-11-01,7.1,333243,4348539,4681782,57,61.4
37,North Carolina,NC,2013-12-01,7,325458,4354118,4679576,57,61.3
37,North Carolina,NC,2014-01-01,6.8,318667,4357486,4676153,57,61.2
37,North Carolina,NC,2014-02-01,6.7,312863,4365137,4678000,57.1,61.2
37,North Carolina,NC,2014-03-01,6.6,308490,4372743,4681233,57.1,61.1
37,North Carolina,NC,2014-04-01,6.5,305661,4379091,4684752,57.1,61.1
37,North Carolina,NC,2014-05-01,6.5,303245,4384962,4688207,57.2,61.1
37,North Carolina,NC,2014-06-01,6.4,300380,4392084,4692464,57.2,61.1
37,North Carolina,NC,2014-07-01,6.3,296707,4400328,4697035,57.2,61.1
37,North Carolina,NC,2014-08-01,6.2,292497,4409779,4702276,57.3,61.1
37,North Carolina,NC,2014-09-01,6.1,287892,4420712,4708604,57.4,61.1
37,North Carolina,NC,2014-10-01,6,282494,4432433,4714927,57.4,61.1
37,North Carolina,NC,2014-11-01,5.9,276861,4443170,4720031,57.5,61.1
37,North Carolina,NC,2014-12-01,5.8,273010,4452362,4725372,57.6,61.1
37,North Carolina,NC,2015-01-01,5.7,271142,4460266,4731408,57.6,61.1
37,North Carolina,NC,2015-02-01,5.8,273354,4466965,4740319,57.6,61.2
37,North Carolina,NC,2015-03-01,5.8,276838,4473614,4750452,57.7,61.2
37,North Carolina,NC,2015-04-01,5.9,279748,4480674,4760422,57.7,61.3
37,North Carolina,NC,2015-05-01,5.9,280876,4487508,4768384,57.7,61.4
37,North Carolina,NC,2015-06-01,5.9,279639,4493230,4772869,57.7,61.3
37,North Carolina,NC,2015-07-01,5.8,276492,4498453,4774945,57.7,61.3
37,North Carolina,NC,2015-08-01,5.7,272335,4504148,4776483,57.7,61.2
37,North Carolina,NC,2015-09-01,5.6,267694,4511413,4779107,57.8,61.2
37,North Carolina,NC,2015-10-01,5.5,263366,4521814,4785180,57.8,61.2
37,North Carolina,NC,2015-11-01,5.4,260053,4535703,4795756,57.9,61.2
37,North Carolina,NC,2015-12-01,5.3,257177,4551337,4808514,58,61.3
37,North Carolina,NC,2016-01-01,5.3,254110,4566317,4820427,58.1,61.4
37,North Carolina,NC,2016-02-01,5.2,250948,4578941,4829889,58.2,61.4
37,North Carolina,NC,2016-03-01,5.1,247683,4588514,4836197,58.3,61.4
37,North Carolina,NC,2016-04-01,5.1,244848,4595687,4840535,58.3,61.4
37,North Carolina,NC,2016-05-01,5,243292,4601914,4845206,58.3,61.4
37,North Carolina,NC,2016-06-01,5,243238,4608317,4851555,58.3,61.4
37,North Carolina,NC,2016-07-01,5,244220,4615733,4859953,58.4,61.4
37,North Carolina,NC,2016-08-01,5,245872,4624070,4869942,58.4,61.5
37,North Carolina,NC,2016-09-01,5.1,247851,4632733,4880584,58.4,61.5
37,North Carolina,NC,2016-10-01,5.1,248985,4641160,4890145,58.4,61.6
37,North Carolina,NC,2016-11-01,5.1,248004,4649715,4897719,58.5,61.6
37,North Carolina,NC,2016-12-01,5,244808,4658756,4903564,58.5,61.6
37,North Carolina,NC,2017-01-01,4.9,239986,4668246,4908232,58.5,61.6
37,North Carolina,NC,2017-02-01,4.8,234058,4678040,4912098,58.6,61.5
37,North Carolina,NC,2017-03-01,4.6,228278,4687202,4915480,58.7,61.5
37,North Carolina,NC,2017-04-01,4.5,223582,4696347,4919929,58.7,61.5
37,North Carolina,NC,2017-05-01,4.5,219918,4706367,4926285,58.8,61.5
37,North Carolina,NC,2017-06-01,4.4,217436,4716865,4934301,58.8,61.5
37,North Carolina,NC,2017-07-01,4.4,216298,4726877,4943175,58.9,61.6
37,North Carolina,NC,2017-08-01,4.4,215645,4735061,4950706,58.9,61.6
37,North Carolina,NC,2017-09-01,4.3,214734,4740683,4955417,58.9,61.6
37,North Carolina,NC,2017-10-01,4.3,213386,4743871,4957257,58.9,61.5
37,North Carolina,NC,2017-11-01,4.3,211793,4745105,4956898,58.8,61.4
37,North Carolina,NC,2017-12-01,4.2,209770,4746307,4956077,58.7,61.3
37,North Carolina,NC,2018-01-01,4.2,207636,4749545,4957181,58.7,61.3
37,North Carolina,NC,2018-02-01,4.1,205749,4756173,4961922,58.7,61.3
37,North Carolina,NC,2018-03-01,4.1,203817,4766016,4969833,58.8,61.3
37,North Carolina,NC,2018-04-01,4,201482,4775695,4977177,58.9,61.3
37,North Carolina,NC,2018-05-01,4,198971,4782348,4981319,58.9,61.3
37,North Carolina,NC,2018-06-01,3.9,196331,4786558,4982889,58.9,61.3
37,North Carolina,NC,2018-07-01,3.9,193715,4789518,4983233,58.8,61.2
37,North Carolina,NC,2018-08-01,3.9,192296,4793151,4985447,58.8,61.2
37,North Carolina,NC,2018-09-01,3.9,192591,4799281,4991872,58.8,61.2
37,North Carolina,NC,2018-10-01,3.9,194450,4808352,5002802,58.8,61.2
37,North Carolina,NC,2018-11-01,3.9,197302,4819777,5017079,58.9,61.3
37,North Carolina,NC,2018-12-01,4,200442,4831516,5031958,59,61.5
37,North Carolina,NC,2019-01-01,4,203111,4841346,5044457,59.1,61.5
37,North Carolina,NC,2019-02-01,4.1,204666,4847960,5052626,59.1,61.6
37,North Carolina,NC,2019-03-01,4.1,205344,4852162,5057506,59.1,61.6
37,North Carolina,NC,2019-04-01,4.1,205196,4856683,5061879,59.1,61.6
37,North Carolina,NC,2019-05-01,4,204202,4863356,5067558,59.1,61.6
37,North Carolina,NC,2019-06-01,4,202489,4872346,5074835,59.2,61.6
37,North Carolina,NC,2019-07-01,3.9,199494,4884840,5084334,59.2,61.7
37,North Carolina,NC,2019-08-01,3.8,195092,4898132,5093224,59.3,61.7
37,North Carolina,NC,2019-09-01,3.7,190286,4910144,5100430,59.4,61.7
37,North Carolina,NC,2019-10-01,3.7,186472,4918234,5104706,59.4,61.7
37,North Carolina,NC,2019-11-01,3.6,185638,4918613,5104251,59.4,61.6
37,North Carolina,NC,2019-12-01,3.6,186123,4917178,5103301,59.3,61.5
37,North Carolina,NC,2020-01-01,3.6,184891,4925741,5110632,59.3,61.6
37,North Carolina,NC,2020-02-01,3.6,182606,4932056,5114662,59.4,61.6
37,North Carolina,NC,2020-03-01,4.3,215700,4755540,4971240,57.2,59.8
37,North Carolina,NC,2020-04-01,12.9,605692,4082234,4687926,49,56.3
37,North Carolina,NC,2020-05-01,12.8,615512,4200723,4816235,50.4,57.8
37,North Carolina,NC,2020-06-01,7.5,357100,4430134,4787234,53.1,57.4
37,North Carolina,NC,2020-07-01,8.5,419812,4502345,4922157,53.9,58.9
38,North Dakota,ND,1976-01-01,3.3,9215,266394,275609,60.3,62.4
38,North Dakota,ND,1976-02-01,3.3,9164,266304,275468,60.1,62.2
38,North Dakota,ND,1976-03-01,3.3,9168,266363,275531,60,62.1
38,North Dakota,ND,1976-04-01,3.4,9402,266864,276266,60.1,62.2
38,North Dakota,ND,1976-05-01,3.5,9746,267566,277312,60.1,62.3
38,North Dakota,ND,1976-06-01,3.6,10140,268372,278512,60.2,62.4
38,North Dakota,ND,1976-07-01,3.8,10520,269074,279594,60.2,62.5
38,North Dakota,ND,1976-08-01,3.9,10835,269615,280450,60.2,62.6
38,North Dakota,ND,1976-09-01,3.9,11094,270024,281118,60.3,62.7
38,North Dakota,ND,1976-10-01,4,11339,270311,281650,60.2,62.7
38,North Dakota,ND,1976-11-01,4.1,11632,270530,282162,60.3,62.8
38,North Dakota,ND,1976-12-01,4.2,11964,270773,282737,60.2,62.8
38,North Dakota,ND,1977-01-01,4.3,12279,271131,283410,60.3,63
38,North Dakota,ND,1977-02-01,4.4,12546,271612,284158,60.2,63
38,North Dakota,ND,1977-03-01,4.5,12760,272131,284891,60.2,63
38,North Dakota,ND,1977-04-01,4.5,12921,272636,285557,60.3,63.2
38,North Dakota,ND,1977-05-01,4.6,13058,273125,286183,60.3,63.2
38,North Dakota,ND,1977-06-01,4.6,13185,273629,286814,60.4,63.3
38,North Dakota,ND,1977-07-01,4.6,13287,274182,287469,60.4,63.3
38,North Dakota,ND,1977-08-01,4.6,13369,274814,288183,60.5,63.5
38,North Dakota,ND,1977-09-01,4.6,13428,275525,288953,60.6,63.5
